Transaction_ID,Customer_ID,Transaction_Date,Transaction_Time,Amount,Merchant,Location,Device,Is_International,Is_HighRisk_Country,Transaction_Type,Fraud_Flag,Hour
2730,c60fd284-0932-4dc7-b445-ea3f6fada468,17-01-2024,02:15:29,9427.48,Myntra,Mumbai,Mobile,No,No,Bank Transfer,Not Fraud,2
2731,b7921474-9f69-484f-8a8f-b704df19ac6b,15-11-2023,14:56:13,8456.26,Zepto,Bangalore,Mobile,No,No,ATM,Not Fraud,14
2732,4fc5e38e-13bb-4d40-b3a3-c6b7f901c6ab,28-08-2024,03:44:11,6035.82,Nykaa,Mumbai,Mobile,No,No,Online,Not Fraud,3
2733,9d5ec338-80cb-4c68-b551-0f1b11e5351d,25-06-2025,21:54:49,2139.95,Amazon,Jaipur,Mobile,No,No,Bank Transfer,Not Fraud,21
2734,15b3b5ae-3f1c-4d37-9275-8a7c1487238a,04-02-2025,00:55:48,4860.05,BigBasket,Kolkata,Mobile,No,No,POS,Not Fraud,0
2735,49c93ca7-0d8f-4bea-8fa6-a454c44344e7,09-09-2024,08:20:10,919.77,Zepto,Pune,Mobile,No,No,Bank Transfer,Not Fraud,8
2736,41be4f24-5ece-479e-88b9-7b6a4bd5c46b,25-07-2024,17:18:42,513.56,BigBasket,Chennai,Mobile,No,No,In-store,Not Fraud,17
2737,0c2774ee-f6ea-4153-8add-4a57a325bdb0,22-08-2023,02:28:50,7020.28,Flipkart,Bangalore,Mobile,No,No,POS,Not Fraud,2
2738,6ab99894-f5ec-40f4-8b4f-d5f8136af9df,22-11-2023,13:56:04,9492.87,Myntra,Pune,Mobile,Yes,No,Bank Transfer,Not Fraud,13
2739,b1eadbb5-9f99-4ded-8fa2-0a3c4d56a6e9,18-09-2024,17:33:37,9819.67,Blinkit,Bangalore,Mobile,No,No,ATM,Not Fraud,17
2740,bec64cae-b659-46c9-9acf-bd8c1b0e52a5,04-09-2023,23:47:00,7000.65,Zepto,Delhi,Mobile,No,No,Bank Transfer,Not Fraud,23
2741,01820e28-1daf-4938-a6d3-deb65e900aff,29-02-2024,20:49:16,4811.66,Zepto,Hyderabad,Mobile,No,No,Online,Not Fraud,20
2742,468369ca-3092-4876-8b6c-0a280bfb6a37,22-03-2025,12:04:15,1942.94,Amazon,Chennai,Mobile,No,No,POS,Not Fraud,12
2743,6f4f6541-4edb-4f50-abcc-da8db9d5a72e,24-12-2024,21:19:12,9023.17,Nykaa,Kolkata,Tablet,No,No,In-store,Not Fraud,21
2744,4ea10569-413a-4de3-a1fb-7f3bee6a8966,10-02-2025,22:05:32,6371.37,Amazon,Delhi,Mobile,No,No,POS,Not Fraud,22
2745,7db31702-261e-4200-9237-d4eda4e4b794,14-10-2024,04:55:00,8979.67,Flipkart,Jaipur,Mobile,No,No,Bank Transfer,Not Fraud,4
2746,40a2481b-cac0-491b-a552-423c4bcefff3,29-09-2024,12:04:33,5036.12,Amazon,Bangalore,Desktop,No,No,POS,Not Fraud,12
2747,df1df16a-d09a-4091-92f1-32e64d8fc0b3,16-08-2023,12:57:46,6179.73,Flipkart,Chennai,Mobile,No,No,Online,Not Fraud,12
2748,bd012738-a136-43dd-b7dd-95931490b955,01-06-2025,05:54:31,9006.33,Blinkit,Pune,Mobile,No,No,Online,Not Fraud,5
2749,5464963e-e810-4bcb-8d2f-d90e8f58bf1b,22-05-2024,04:45:44,6222.17,Blinkit,Kolkata,Desktop,No,No,In-store,Not Fraud,4
2750,7605a916-edcb-4b14-937d-08ec7db53127,04-04-2025,09:39:41,7697.63,Amazon,Bangalore,Mobile,No,No,POS,Not Fraud,9
2751,82a9c387-82b4-4932-9a1a-47704c858553,20-10-2023,06:27:49,5550.56,Nykaa,Pune,Mobile,No,No,Bank Transfer,Not Fraud,6
2752,56f63f1c-c0c2-4bb6-8ed2-825e1f8143f5,08-02-2024,20:42:03,2582.25,Nykaa,Kolkata,Mobile,No,No,POS,Not Fraud,20
2753,27c26cce-3967-4d3a-897e-cafcd735e32e,04-04-2025,04:01:20,7138.33,Amazon,Kolkata,Desktop,No,No,Bank Transfer,Not Fraud,4
2754,512c715b-e619-45ce-a05b-ccc80cab0074,25-06-2024,10:27:44,9111.77,Myntra,Bangalore,Mobile,No,No,In-store,Not Fraud,10
2755,d9a5d9b3-59cb-4f3d-8ce0-ed9c8e7bf3cf,12-05-2024,20:33:25,1699.57,Zepto,Delhi,Mobile,Yes,No,ATM,Not Fraud,20
2756,fe47edee-6190-4e1a-9894-4da6896a2664,15-10-2023,04:30:51,5969.64,BigBasket,Delhi,Mobile,No,No,ATM,Not Fraud,4
2757,c6eab0b1-e4a7-4bda-b414-aaf77949e61e,11-09-2024,07:07:20,2126.67,Flipkart,Delhi,Mobile,No,No,Online,Not Fraud,7
2758,979efe3f-3485-4409-a76f-57e905aaa0d9,03-04-2025,09:27:10,6903.54,Amazon,Delhi,Mobile,No,No,Online,Not Fraud,9
2759,14954930-ceac-4ba5-8e0a-a1c0fcaee463,09-07-2025,14:53:18,7467.66,Myntra,Hyderabad,Mobile,No,No,ATM,Not Fraud,14
2760,850093ba-9920-441e-8fb8-adb35a36b7a4,09-03-2025,03:09:11,1162.76,Blinkit,Jaipur,Mobile,No,No,POS,Not Fraud,3
2761,e37eef47-ae04-4885-b610-b7390533fbba,19-12-2023,11:55:13,6446.05,Flipkart,Mumbai,Mobile,No,No,Bank Transfer,Not Fraud,11
2762,68b8707f-96a4-488a-933b-088e2a73d5d2,16-04-2024,10:39:01,2206.03,Myntra,Delhi,Mobile,No,No,POS,Not Fraud,10
2763,9eb5196d-a5f1-440c-b7b8-b49eacf537e5,07-04-2024,08:59:51,9063.45,Amazon,Kolkata,Mobile,No,No,Online,Not Fraud,8
2764,5a7c9479-de19-428d-a5a6-786148d905bc,05-04-2024,13:45:19,6744.61,Flipkart,Bangalore,Mobile,No,No,In-store,Not Fraud,13
2765,b6a366f6-1bd3-4639-b730-e08bba0687cd,18-05-2024,05:00:08,6560.42,Blinkit,Hyderabad,Desktop,No,No,POS,Not Fraud,5
2766,5f4daad0-57f8-4d47-919f-50c0ff810424,09-10-2024,13:03:58,9743.36,Flipkart,Chennai,Mobile,No,No,ATM,Not Fraud,13
2767,b2130e68-c532-4bc8-9aef-7aed513b647a,19-05-2024,16:03:44,4904.74,Zepto,Kolkata,Mobile,No,No,In-store,Not Fraud,16
2768,ed569561-d185-46e0-a3c2-41984df8a5c8,17-06-2024,00:06:20,7734.66,BigBasket,Kolkata,Mobile,No,No,ATM,Not Fraud,0
2769,de853416-fa4e-46ee-937e-be91d94e75c3,07-01-2025,00:37:10,3701.68,Myntra,Chennai,Mobile,No,No,Online,Not Fraud,0
2770,7b35de4a-2704-4afc-9e48-1b5b6de31349,02-08-2024,23:45:59,8248.82,Amazon,Delhi,Mobile,No,No,ATM,Not Fraud,23
2771,3eac6b2b-ef9d-4224-b2f5-21923a555645,16-11-2024,17:49:42,4156.65,Nykaa,Jaipur,Mobile,No,No,ATM,Not Fraud,17
2772,1cd80e5a-f64b-4875-b12e-05acc701f49f,28-02-2024,16:50:49,3160.61,Flipkart,Hyderabad,Mobile,No,No,ATM,Not Fraud,16
2773,31d1fee0-b8e2-4197-a8cb-4b3ed89d6bb0,22-12-2024,12:35:53,7328.5,Blinkit,Mumbai,Mobile,No,No,Bank Transfer,Not Fraud,12
2774,ece05a93-eaeb-40ac-ad1c-71f089d1147e,28-12-2024,03:55:35,2311.27,Zepto,Hyderabad,Mobile,No,No,Online,Not Fraud,3
2775,bd8ec07f-d189-4530-ae4d-e0635aa2a374,15-04-2024,16:12:50,8323.32,Flipkart,Kolkata,Mobile,No,No,ATM,Not Fraud,16
2776,98328ef0-4a11-4cef-9828-b7b7aea4a37a,04-04-2024,22:58:24,2863.79,Myntra,Mumbai,Mobile,No,No,Online,Not Fraud,22
2777,2a68fc32-f8b4-4b6f-9ed3-f3a4f15890cd,09-08-2023,11:03:07,5120.3,Flipkart,Delhi,Mobile,No,No,POS,Not Fraud,11
2778,f7f300fd-e7b8-43d3-bf05-87e5c9f9ad05,27-02-2024,20:06:47,3017.59,BigBasket,Hyderabad,Mobile,No,No,Online,Not Fraud,20
2779,34a5e1ce-50ab-423f-999c-6bf62355f739,20-12-2023,16:21:29,3072.74,BigBasket,Kolkata,Mobile,No,No,ATM,Not Fraud,16
2780,c8bbbb25-a9a5-47e5-9a25-6df2597ee5b0,29-05-2024,01:47:53,3677.94,BigBasket,Mumbai,Desktop,No,No,In-store,Not Fraud,1
2781,c1038854-7d12-4a7b-9350-9d65ed89ad53,17-04-2024,22:53:52,1999.52,Amazon,Delhi,Mobile,No,No,Online,Not Fraud,22
2782,4dd2f1c9-19ec-4f03-bc4a-1a2d3e5b9d89,30-01-2025,05:40:23,1827.66,Flipkart,Jaipur,Mobile,No,No,ATM,Not Fraud,5
2783,549a2a5b-7bbb-4d47-be7a-2066097e62ce,10-02-2025,19:30:37,797.62,Nykaa,Bangalore,Mobile,No,No,ATM,Not Fraud,19
2784,16b59744-3210-47c1-ba18-9ac12afdd491,29-07-2025,18:17:27,3900.69,Blinkit,Chennai,Mobile,No,No,Online,Not Fraud,18
2785,dd94c0ca-7f72-45a7-9c34-f1e880da8b05,08-01-2025,20:19:51,269.55,BigBasket,Chennai,Mobile,No,No,Online,Not Fraud,20
2786,f13eaeb0-0e5f-4391-972b-d81355420769,22-05-2024,22:46:12,4220.69,Flipkart,Hyderabad,Mobile,No,No,Bank Transfer,Not Fraud,22
2787,0e328033-4657-4571-af7d-5452156a009f,23-05-2024,14:49:16,5245.09,Zepto,Delhi,Tablet,No,No,POS,Not Fraud,14
2788,7c2ab7ab-a5ef-4784-af02-1108554ca8fb,28-06-2024,10:14:26,3102.91,Zepto,Mumbai,Mobile,No,No,POS,Not Fraud,10
2789,450e569a-1ff7-4fd9-b45e-470411a85ab4,03-05-2024,12:24:36,6879.31,BigBasket,Jaipur,Mobile,No,No,ATM,Not Fraud,12
2790,84a498a6-675d-49ce-952b-dd85f65d5889,09-07-2025,10:32:35,5470.35,Amazon,Delhi,Mobile,No,No,In-store,Not Fraud,10
2791,163005ba-d228-4df4-a063-48f3199d0247,21-03-2025,04:46:24,9932.99,BigBasket,Pune,Desktop,No,No,ATM,Not Fraud,4
2792,eba3668c-9ba1-495d-9deb-5cfdfbbb070c,26-07-2024,15:09:20,3277.73,Myntra,Jaipur,Mobile,No,No,Online,Not Fraud,15
2793,3fcec2d3-5030-458b-b014-9b0b0516f68e,17-09-2023,21:00:22,5406.31,Nykaa,Jaipur,Mobile,No,No,POS,Not Fraud,21
2794,8a56145e-4c98-4f63-a3d3-d6f2b1d1e6c9,26-07-2025,17:51:45,5728.81,Nykaa,Kolkata,Mobile,No,No,Online,Not Fraud,17
2795,1f3d4b21-ef83-4244-beef-cfbbfd06097e,27-04-2025,19:00:21,5952.9,Blinkit,Delhi,Desktop,No,No,Bank Transfer,Not Fraud,19
2796,329d2ac4-b36d-49e9-80e1-8ee8b4afb730,05-10-2024,08:42:29,7556.47,Blinkit,Bangalore,Desktop,No,No,In-store,Not Fraud,8
2797,78cfa5b2-9901-4a43-b7f2-51db7038e86f,09-06-2024,22:24:58,8639.39,Flipkart,Pune,Desktop,No,No,Online,Not Fraud,22
2798,2e0b22d2-8429-4ac5-8bfe-0d8acc164959,19-04-2024,05:47:49,767.29,Nykaa,Kolkata,Mobile,No,No,In-store,Not Fraud,5
2799,4a12425d-de1b-4258-9c92-eb3cddcbe3c4,06-05-2025,07:33:40,2945.65,BigBasket,Kolkata,Mobile,No,No,Online,Not Fraud,7
2800,ce987652-7956-4fc0-87ff-ff49b78d6782,19-03-2024,07:40:14,9068.22,Nykaa,Pune,Mobile,No,No,Online,Not Fraud,7
2801,faeb7be1-4349-4c03-bec7-75cf2cb933cd,10-04-2024,09:16:32,1218.27,Nykaa,Kolkata,Mobile,No,No,ATM,Not Fraud,9
2802,2c97a5a0-e862-479a-8a86-56f97a11462b,29-02-2024,15:55:27,6533.2,BigBasket,Bangalore,Desktop,No,No,Bank Transfer,Not Fraud,15
2803,40bc3c0a-3a1c-4d4a-a4e6-a6f183bc3ef7,18-01-2025,17:13:51,4003.22,Flipkart,Pune,Mobile,No,No,In-store,Not Fraud,17
2804,1fc67b1c-30e2-42db-8e79-5c05b402b69a,16-05-2025,20:10:42,2063.47,BigBasket,Delhi,Desktop,No,No,POS,Not Fraud,20
2805,ebb0c886-33fa-4e49-a267-63346fa01309,08-04-2025,04:48:50,3405.23,Blinkit,Hyderabad,Mobile,No,No,ATM,Not Fraud,4
2806,05f8ea15-9672-4fe5-9177-95ab54525d6c,05-10-2024,09:49:19,8442.44,Blinkit,Jaipur,Mobile,No,No,In-store,Not Fraud,9
2807,daa54f7b-4b07-48f7-a905-264189eee3a4,02-04-2024,04:43:57,3126.35,Blinkit,Kolkata,Mobile,No,No,Online,Not Fraud,4
2808,6dd535b3-68e2-4185-a3d3-c1456131d0c8,03-08-2024,19:54:51,3265.3,Nykaa,Mumbai,Mobile,No,No,POS,Not Fraud,19
2809,aa0306a2-de94-412f-a455-6c2c2566a791,29-12-2024,19:13:55,8303,BigBasket,Hyderabad,Mobile,No,No,Bank Transfer,Not Fraud,19
2810,cb93fd18-c43a-4728-81ca-f7cb279267b7,08-08-2024,22:43:09,4986.2,Flipkart,Chennai,Tablet,No,No,In-store,Not Fraud,22
2811,a3079e65-a340-418d-b32b-73179de39c56,11-04-2024,17:38:10,4110.23,Nykaa,Chennai,Mobile,No,No,Bank Transfer,Not Fraud,17
2812,afd0ef7f-7376-4f04-bef8-79fbe45737e7,17-07-2025,04:14:25,2612.62,Amazon,Delhi,Tablet,No,No,Online,Not Fraud,4
2813,e30b363a-bb92-450d-b40c-78b462b201e9,30-06-2024,21:07:15,6791.49,Flipkart,Delhi,Mobile,No,No,Online,Not Fraud,21
2814,1e400705-daea-4a33-966c-3d2388370ba3,23-01-2025,09:10:03,9553.99,Blinkit,Jaipur,Tablet,No,No,ATM,Not Fraud,9
2815,253a8af1-78a5-457e-af37-c36529d013a6,15-07-2025,20:49:07,5665.07,Myntra,Chennai,Mobile,No,No,In-store,Not Fraud,20
2816,c46f792d-08d1-46c7-b9f5-6769ab988ac8,25-06-2025,22:35:02,1916.23,Zepto,Jaipur,Mobile,No,No,In-store,Not Fraud,22
2817,9c0fb543-d8ad-44b2-8a72-2b868e240076,26-07-2025,19:49:08,4383.92,Flipkart,Hyderabad,Tablet,No,No,POS,Not Fraud,19
2818,6dbd9458-58ad-4e26-ab17-ae2872d744ea,19-01-2025,10:52:04,7497.29,Flipkart,Delhi,Tablet,No,No,Online,Not Fraud,10
2819,ac4baf6b-7e89-4d52-b806-b123bf489c6c,22-01-2024,07:04:46,8466.78,Amazon,Hyderabad,Mobile,No,No,POS,Not Fraud,7
2820,bea1a057-9b91-440c-b879-019157a059e5,16-08-2023,01:42:28,2648.16,Blinkit,Hyderabad,Desktop,No,No,POS,Not Fraud,1
2821,d03af536-4974-4750-8530-0178b6fd72a8,20-04-2025,20:58:43,5713.2,BigBasket,Kolkata,Mobile,No,No,POS,Not Fraud,20
2822,c1f631ac-5f67-4ea5-ac7e-d18103b2a964,17-02-2024,12:19:52,8658.6,Amazon,Hyderabad,Mobile,No,No,POS,Not Fraud,12
2823,d1d8a257-8c7c-4df8-801c-69faa7e8a689,29-07-2024,04:44:31,4808.46,Nykaa,Chennai,Mobile,No,No,Online,Not Fraud,4
2824,9ea53deb-4a00-4c1b-b5b5-a3c177bc2b9a,19-11-2023,10:15:21,2721.42,Flipkart,Kolkata,Mobile,Yes,No,In-store,Not Fraud,10
2825,21c20acd-2f07-4346-90b8-99b62af6b9b8,04-01-2024,10:26:58,3296.09,Flipkart,Pune,Desktop,No,No,ATM,Not Fraud,10
2826,2a9a0f29-8293-4435-a885-84d16cfccae7,09-06-2024,02:53:30,6114.93,Myntra,Hyderabad,Mobile,No,No,ATM,Not Fraud,2
2827,d5be3617-b196-4f6b-8338-fec071b07afd,07-05-2025,03:23:39,5988.89,Blinkit,Chennai,Mobile,No,No,Bank Transfer,Not Fraud,3
2828,fb1abd0c-2cdd-48ca-9e5c-4376dd8ed9ad,27-11-2023,04:20:49,307,Zepto,Chennai,Tablet,No,No,ATM,Not Fraud,4
2829,ab0dae75-6eb5-4ec8-be39-4303fa514ddb,16-06-2024,06:44:58,780.08,BigBasket,Kolkata,Desktop,No,No,POS,Not Fraud,6
2830,7ac688d3-8486-40f2-9cd1-f79142b9684e,30-08-2023,16:35:04,7999.22,BigBasket,Pune,Mobile,No,No,In-store,Not Fraud,16
2831,4d19f76f-a674-4680-94e2-e2e52b33ebb7,06-09-2024,13:24:32,6170.87,Zepto,Chennai,Mobile,No,No,ATM,Not Fraud,13
2832,b9d1fdd8-389e-415d-b00e-85b3e48d8942,05-05-2025,21:33:31,832.97,BigBasket,Delhi,Desktop,No,No,Bank Transfer,Not Fraud,21
2833,8f91401e-ebff-4c85-a331-871d25e09e3b,13-08-2024,01:07:35,4762.74,Amazon,Chennai,Tablet,No,No,POS,Not Fraud,1
2834,8a1eeef9-b6e7-4252-a93b-6025d5ab0474,22-12-2024,01:18:08,3503.68,Flipkart,Jaipur,Mobile,No,No,Bank Transfer,Not Fraud,1
2835,65f8dc35-bc04-43c6-aa13-e7cfb12c442c,29-09-2024,19:40:20,516.27,Amazon,Chennai,Desktop,No,No,Bank Transfer,Not Fraud,19
2836,e69c79fb-9828-4970-a62a-0913db1c7e8c,10-04-2025,06:03:03,7147.63,Blinkit,Mumbai,Tablet,No,No,POS,Not Fraud,6
2837,5e6d4347-6b99-4a1f-9306-17cf78388902,06-06-2024,22:56:49,7198.67,Blinkit,Hyderabad,Mobile,No,No,POS,Not Fraud,22
2838,582a779a-e3e5-4626-a397-b5d699765a6b,27-08-2023,12:00:08,9131.02,Flipkart,Bangalore,Mobile,No,No,In-store,Not Fraud,12
2839,46d38498-1c93-4c76-bf8a-225f7b754db9,03-09-2024,02:42:18,5479.25,Blinkit,Delhi,Mobile,No,No,ATM,Not Fraud,2
2840,f0f229db-e102-49c3-931e-2d37c3cf5e9a,22-04-2024,11:44:03,7189.81,Flipkart,Chennai,Tablet,No,No,Online,Not Fraud,11
2841,58777301-1e32-41ab-88fa-ead06d68708c,05-06-2025,04:34:35,801.36,Myntra,Mumbai,Mobile,No,No,Online,Not Fraud,4
2842,b8ae3df8-ebc7-4d63-9088-f9e0850ac036,07-11-2023,05:07:07,4074.89,Zepto,Kolkata,Mobile,No,No,ATM,Not Fraud,5
2843,bec37659-1c92-4fa7-a55d-2163d97763ec,29-08-2024,07:46:40,1229.5,Blinkit,Mumbai,Mobile,No,No,Online,Not Fraud,7
2844,e45e6b3e-7572-4962-b253-1b11c3c19fcc,09-08-2024,02:16:26,8745.29,Blinkit,Jaipur,Mobile,No,No,Bank Transfer,Not Fraud,2
2845,8c171748-a381-4236-ad74-8ae9a69f69d2,17-11-2024,14:19:48,9864.62,Blinkit,Pune,Desktop,No,No,Online,Not Fraud,14
2846,020aaead-02f6-4eda-9d76-5f171aa689a8,28-08-2023,08:15:21,5863.1,BigBasket,Delhi,Mobile,No,No,POS,Not Fraud,8
2847,b33c3b1f-cbbb-4c1f-81a1-78f3547e466b,29-07-2025,01:17:00,890.47,Myntra,Jaipur,Mobile,No,No,In-store,Not Fraud,1
2848,24b230f2-d93f-42fa-9335-c3af641246e2,13-07-2024,02:43:51,8146.32,Blinkit,Bangalore,Mobile,No,No,Bank Transfer,Not Fraud,2
2849,ed219a86-fe0e-4189-a5c9-63595f897083,19-08-2023,17:04:56,2080.71,Blinkit,Jaipur,Tablet,No,No,Bank Transfer,Not Fraud,17
2850,26730a58-9e12-469f-9198-7fcd3f469dda,16-07-2025,23:05:21,5065.2,Blinkit,Mumbai,Mobile,No,No,ATM,Not Fraud,23
2851,faf11155-fb84-4b45-9b5c-65a46663ea1b,19-06-2025,08:12:20,3310.41,Myntra,Bangalore,Mobile,No,No,ATM,Not Fraud,8
2852,240b13d4-05ab-4e02-b8f0-b1e86081501d,16-12-2024,18:11:58,5057.49,BigBasket,Delhi,Mobile,No,No,In-store,Not Fraud,18
2853,b8edddbb-30a9-435f-81aa-e9fc8847dbba,20-05-2025,10:09:42,2485.99,Flipkart,Delhi,Desktop,No,No,ATM,Not Fraud,10
2854,63bd979e-8901-4e99-b29f-5a9655561805,20-09-2024,12:54:27,1803.06,Myntra,Jaipur,Desktop,No,No,Online,Not Fraud,12
2855,16acaf89-78f5-4844-b5ca-890c0ddefd77,04-10-2024,04:56:25,4037.22,Flipkart,Chennai,Tablet,No,No,Online,Not Fraud,4
2856,30b6019f-f6dc-49e8-9840-697fa4638b47,20-02-2025,15:11:24,2819.6,Blinkit,Mumbai,Desktop,Yes,No,Online,Not Fraud,15
2857,bdd0fe68-402c-44e6-8fdd-9a1bf8f7c4e1,11-05-2025,12:57:44,1579.04,BigBasket,Bangalore,Desktop,No,No,Bank Transfer,Not Fraud,12
2858,c7ebe0d9-4fdf-41d6-9dd2-41b8d8552673,05-07-2025,02:02:59,7595.03,Zepto,Kolkata,Mobile,No,No,Bank Transfer,Not Fraud,2
2859,569500d4-af3e-4da7-bba6-2f2aff3aa3ac,29-12-2024,18:18:03,3145.04,Myntra,Mumbai,Mobile,No,No,ATM,Not Fraud,18
2860,1d3eeadf-08b3-417e-94c5-e0ba1f7ef5b1,21-12-2024,23:08:46,4792.2,Zepto,Mumbai,Mobile,No,No,ATM,Not Fraud,23
2861,734ee4f2-52f8-404a-81ea-0f4b8d9e0cc1,13-03-2025,05:11:42,5471.11,Nykaa,Jaipur,Mobile,No,No,Online,Not Fraud,5
2862,3d1a0459-bd45-4c76-8381-0f650acbc9c1,01-02-2024,20:38:21,6561.89,BigBasket,Delhi,Mobile,No,No,POS,Not Fraud,20
2863,7b10db8b-b370-4da1-854e-46c6be519d85,23-07-2024,11:42:20,4248.8,Flipkart,Kolkata,Mobile,No,No,In-store,Not Fraud,11
2864,6f3ea064-9ae6-48bb-8bf2-309ea64a0e02,07-05-2024,16:55:38,108.93,Nykaa,Pune,Tablet,No,No,In-store,Not Fraud,16
2865,d833431c-0550-47f8-89b0-094bb21ccdd1,19-03-2025,21:48:56,1868.75,BigBasket,Kolkata,Mobile,No,No,Online,Not Fraud,21
2866,9ade8857-5d37-48bd-98d7-b0ed0c1bf884,20-12-2024,19:38:38,8936.78,Flipkart,Jaipur,Tablet,No,No,In-store,Not Fraud,19
2867,13652b32-b99e-412c-b8ab-91b4a57fea51,25-01-2025,12:14:54,5142.03,Blinkit,Bangalore,Desktop,No,No,In-store,Not Fraud,12
2868,fae8b696-c110-404a-bdf4-0cd5cea334c3,05-04-2024,12:59:13,5043.78,Amazon,Mumbai,Tablet,Yes,No,ATM,Not Fraud,12
2869,85a4530a-e36c-4de2-ae33-162a97bed537,03-06-2025,05:03:26,7438.8,Flipkart,Chennai,Mobile,No,No,ATM,Not Fraud,5
2870,cf566276-e1fb-44f6-9fe5-d49b98d42785,26-08-2024,10:15:02,541.61,Flipkart,Mumbai,Desktop,No,No,In-store,Not Fraud,10
2871,81a25704-cc97-420d-9624-ac02cee95215,16-03-2024,01:25:12,7570.17,BigBasket,Chennai,Mobile,No,No,Online,Not Fraud,1
2872,c9aa8e07-df5b-41db-82a1-1f73491d76af,24-05-2024,02:46:42,3044.12,Flipkart,Mumbai,Mobile,No,No,In-store,Not Fraud,2
2873,1dcab225-d71f-4ef3-95db-5e9880f7c516,18-11-2023,01:34:45,7603.74,Flipkart,Mumbai,Mobile,No,No,In-store,Not Fraud,1
2874,c23fe129-ff83-4d46-b813-0ff3eba60853,16-09-2024,17:02:07,5900.33,Myntra,Bangalore,Mobile,No,No,Online,Not Fraud,17
2875,36190e0a-3228-48e6-a049-7a752c54cc8e,18-12-2024,19:22:16,7234.38,Amazon,Chennai,Mobile,No,No,In-store,Not Fraud,19
2876,d77e654a-df9e-4a78-b0e8-671640c91597,20-05-2024,02:53:12,7048.85,Nykaa,Bangalore,Mobile,No,No,In-store,Not Fraud,2
2877,6a1bbfe7-6ea8-4813-955c-52bb4677c64a,16-01-2024,01:21:17,2564.34,Myntra,Hyderabad,Desktop,No,No,In-store,Not Fraud,1
2878,6c4024b3-00d4-4088-ad78-61b3b3cad026,03-12-2024,22:35:11,1021.44,BigBasket,Mumbai,Mobile,No,No,In-store,Not Fraud,22
2879,a1c55e86-1284-44cc-8379-6a731642e64b,18-09-2024,18:00:00,8840.34,Myntra,Bangalore,Desktop,No,No,POS,Not Fraud,18
2880,4f492f31-da33-4a0c-a648-020f9c901789,11-07-2024,00:18:52,311.75,Flipkart,Jaipur,Mobile,No,No,ATM,Not Fraud,0
2881,2a7c2bc7-ee7c-407c-ade8-cbeeafc0b043,08-09-2024,03:15:53,3900.5,Myntra,Chennai,Desktop,Yes,No,POS,Not Fraud,3
2882,06066530-5ea3-4706-8af2-eb9b3e740253,01-09-2024,16:23:07,6731.33,Flipkart,Pune,Mobile,No,No,ATM,Not Fraud,16
2883,a30bc6c7-3adc-43f1-a81b-5837e73b1795,21-07-2024,07:40:39,6050.77,Nykaa,Bangalore,Mobile,No,No,Online,Not Fraud,7
2884,fb82a40a-ecd4-4ce2-8578-e3774474f359,22-11-2024,15:18:32,8362.59,Blinkit,Jaipur,Mobile,No,No,In-store,Not Fraud,15
2885,785ff5c1-e921-4d83-9ee3-5c81326f53b0,04-07-2025,20:56:14,8893.36,Nykaa,Delhi,Tablet,No,No,Online,Not Fraud,20
2886,438caff5-5594-43e2-bea4-ffc3c091298f,21-10-2023,01:41:50,1200.85,BigBasket,Delhi,Tablet,No,No,Online,Not Fraud,1
2887,198c4cb1-662c-48d6-86fc-838dd384ace0,11-03-2025,11:37:09,5018.01,Blinkit,Pune,Desktop,No,No,ATM,Not Fraud,11
2888,6af71e12-c940-4c2c-934b-673f078bec07,13-08-2023,02:18:58,2365.86,Blinkit,Pune,Tablet,No,No,Bank Transfer,Not Fraud,2
2889,e13fc391-0f08-4153-bf7a-31709831593a,13-03-2025,08:09:14,2044.78,BigBasket,Pune,Mobile,No,No,In-store,Not Fraud,8
2890,4fddf842-f689-479a-ad91-6743d3a6d300,07-01-2025,14:56:18,7100.45,Flipkart,Chennai,Mobile,No,No,ATM,Not Fraud,14
2891,9b8e8a4f-ee2a-4c59-95bc-b3bc99fb74df,10-05-2025,19:28:51,6442.03,Zepto,Mumbai,Mobile,No,No,Bank Transfer,Not Fraud,19
2892,8c0d25f6-271c-4805-b242-47afd8a29d93,29-06-2025,11:57:58,1430.51,BigBasket,Jaipur,Mobile,No,No,In-store,Not Fraud,11
2893,5cda2475-2d37-4e32-89bf-37709424e3eb,03-04-2024,08:41:45,4016.09,Amazon,Jaipur,Mobile,No,No,Online,Not Fraud,8
2894,e8db7fe7-cfad-419a-a79d-22411a1819cc,02-12-2023,13:18:39,6006.39,Amazon,Pune,Mobile,No,No,Online,Not Fraud,13
2895,61ee451f-8100-4f0c-9f13-e478897fbe34,28-01-2024,23:08:33,9636.44,Amazon,Jaipur,Desktop,No,No,Online,Not Fraud,23
2896,98039eb6-acf5-4db7-930d-9e9a5220010a,22-04-2025,04:03:38,5231.64,Nykaa,Bangalore,Mobile,No,No,In-store,Not Fraud,4
2897,d6d72037-ba7a-4d36-8650-d1e5fc2ad1d0,18-05-2025,23:25:42,8244.61,Blinkit,Chennai,Tablet,No,No,Online,Not Fraud,23
2898,3e0cbd26-07a6-4e3c-8b6e-54bbd949e309,10-01-2025,22:20:24,8214.52,BigBasket,Chennai,Mobile,No,No,Bank Transfer,Not Fraud,22
2899,94c49910-9244-4e2f-935f-e92b1ad257eb,06-03-2025,05:32:40,8981.25,Blinkit,Pune,Mobile,No,No,POS,Not Fraud,5
